arch_idx,arch_str,int8_kb,rom_kb,ram_kb,latency_s,current_uA,power_mW,energy_mJ,board,g_model_kb,arena_used_kb,arena_size_kb,arena_used_pct,operators,rom_categories_json,ram_categories_json
5810,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,401.6406,679.2236,366.2861,4.412009,3501.6390703193947,11.5554,50.9826,nrf5340dk_2,401.6406,91.8789,350.0,26,123,"{""(no paths)"": 443.0293, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5811,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,695.3828,972.9658,366.2861,4.610958,3621.5362317490262,11.9511,55.1059,nrf5340dk_3,695.3828,116.4102,350.0,33,108,"{""(no paths)"": 736.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5812,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,411.25,688.833,366.2861,4.560307,3510.911836787246,11.586,53.088,nrf5340dk_2,411.25,113.4727,350.0,32,168,"{""(no paths)"": 452.6387, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5813,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,186.4141,463.9971,366.2861,2.183113,3496.4321368065175,11.5382,25.1893,nrf5340dk_1,186.4141,72.207,350.0,20,93,"{""(no paths)"": 227.8027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5814,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,390.3203,667.9033,366.2861,2.556272,3568.539464883328,11.7762,30.1031,nrf5340dk_2,390.3203,69.3633,350.0,19,63,"{""(no paths)"": 431.709, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5815,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,436.5781,714.1611,366.2861,2.825115,3622.4116400482817,11.954,33.7713,nrf5340dk_3,436.5781,91.6914,350.0,26,78,"{""(no paths)"": 477.9668, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5816,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,135.0078,412.5908,366.2861,0.9858750000000001,3624.0068595791154,11.9592,11.7903,nrf5340dk_1,135.0078,54.207,350.0,15,48,"{""(no paths)"": 176.3965, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5817,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,700.6719,978.2549,366.2861,5.521247,3530.195999622213,11.6496,64.3206,nrf5340dk_2,700.6719,135.5195,350.0,38,138,"{""(no paths)"": 742.0605, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5818,|none~0|+|avg_pool_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,134.5625,412.1455,366.2861,0.972834,3671.8252806818005,12.117,11.7879,nrf5340dk_3,134.5625,54.082,350.0,15,47,"{""(no paths)"": 175.9512, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5819,|none~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,341.1484,618.7314,366.2861,2.033786,3605.6529731212404,11.8987,24.1993,nrf5340dk_2,341.1484,51.9727,350.0,14,32,"{""(no paths)"": 382.5371, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5820,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,706.8203,984.4033,366.2861,6.4252720000000005,3524.4288867912037,11.6306,74.7299,nrf5340dk_1,706.8203,122.9883,350.0,35,168,"{""(no paths)"": 748.209, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5822,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,453.7422,731.3252,366.2861,5.161254,3561.6069037070374,11.7533,60.6618,nrf5340dk_3,453.7422,118.2539,350.0,33,168,"{""(no paths)"": 495.1309, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5823,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,651.8516,929.4346,366.2861,5.025393,3545.662704995945,11.7007,58.8006,nrf5340dk_1,651.8516,110.8633,350.0,31,108,"{""(no paths)"": 693.2402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5824,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,494.0312,771.6143,366.2861,4.452829,3512.8694268849367,11.5925,51.6193,nrf5340dk_2,494.0312,121.6289,350.0,34,153,"{""(no paths)"": 535.4199, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5825,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,396.3906,673.9736,366.2861,3.486516,3601.186775920184,11.8839,41.4335,nrf5340dk_3,396.3906,72.832,350.0,20,93,"{""(no paths)"": 437.7793, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5826,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,695.3828,972.9658,366.2861,4.566739,3572.12998905411,11.788,53.8329,nrf5340dk_1,695.3828,116.4102,350.0,33,108,"{""(no paths)"": 736.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5827,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,275.3828,552.9658,366.2861,2.023959,3480.0686865328585,11.4842,23.2436,nrf5340dk_2,275.3828,116.3633,350.0,33,108,"{""(no paths)"": 316.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5828,|none~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,346.7969,624.3799,366.2861,3.0113280000000002,3523.749576398499,11.6284,35.0168,nrf5340dk_1,346.7969,79.1914,350.0,22,63,"{""(no paths)"": 388.1855, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5829,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,399.3906,676.9736,366.2861,3.749073,3579.368967697821,11.8119,44.2837,nrf5340dk_3,399.3906,90.082,350.0,25,108,"{""(no paths)"": 440.7793, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5830,|none~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.7344,366.3174,366.2861,0.745977,3654.782694905757,12.0608,8.9971,nrf5340dk_2,88.7344,47.3008,350.0,13,33,"{""(no paths)"": 130.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5831,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,698.7344,976.3174,366.2861,4.768153,3586.6864752267124,11.8361,56.4362,nrf5340dk_1,698.7344,118.6445,350.0,33,123,"{""(no paths)"": 740.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5832,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,390.3203,667.9033,366.2861,2.582414,3615.762964463082,11.932,30.8134,nrf5340dk_3,390.3203,68.8008,350.0,19,63,"{""(no paths)"": 431.709, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5833,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,407.9141,685.4971,366.2861,4.865713,3506.084773169995,11.5701,56.2967,nrf5340dk_2,407.9141,111.3008,350.0,31,153,"{""(no paths)"": 449.3027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5834,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,448.1328,725.7158,366.2861,4.2566429999999995,3565.3655665913875,11.7657,50.0824,nrf5340dk_3,448.1328,114.7383,350.0,32,138,"{""(no paths)"": 489.5215, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5835,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,744.3047,1021.8877,366.2861,5.065847,3554.4938361448235,11.7298,59.4215,nrf5340dk_1,744.3047,125.1289,350.0,35,138,"{""(no paths)"": 785.6934, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5837,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,347.9219,625.5049,366.2861,2.516096,3595.2053793192827,11.8642,29.8514,nrf5340dk_2,347.9219,80.082,350.0,22,63,"{""(no paths)"": 389.3105, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5838,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,347.9688,625.5518,366.2861,2.544056,3641.599429901861,12.0173,30.5726,nrf5340dk_3,347.9688,80.082,350.0,22,63,"{""(no paths)"": 389.3574, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5839,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,703.9453,981.5283,366.2861,5.725362,3543.5568105012308,11.6937,66.9509,nrf5340dk_1,703.9453,121.6914,350.0,34,153,"{""(no paths)"": 745.334, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5841,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,396.4688,674.0518,366.2861,2.7610989999999997,3516.3876156722945,11.6041,32.2869,nrf5340dk_2,396.4688,88.2695,350.0,25,93,"{""(no paths)"": 437.8574, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5842,|none~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,85.3828,362.9658,366.2861,0.551405,3580.347078634192,11.8151,6.5149,nrf5340dk_3,85.3828,45.1445,350.0,12,18,"{""(no paths)"": 126.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5843,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,87.6953,365.2783,366.2861,0.858374,3400.921394474704,11.223,9.6336,nrf5340dk_1,87.6953,46.1914,350.0,13,28,"{""(no paths)"": 129.084, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5844,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,356.4219,634.0049,366.2861,3.668729,3540.4763360166507,11.6836,42.8639,nrf5340dk_2,356.4219,85.8633,350.0,24,108,"{""(no paths)"": 397.8105, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5845,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,350.1562,627.7393,366.2861,3.244684,3597.382049782139,11.8714,38.5188,nrf5340dk_3,350.1562,65.9258,350.0,18,78,"{""(no paths)"": 391.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5846,|avg_pool_3x3~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,344.5625,622.1455,366.2861,2.23322,3637.1045542794477,12.0024,26.8041,nrf5340dk_2,344.5625,54.1445,350.0,15,47,"{""(no paths)"": 385.9512, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5847,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,350.1562,627.7393,366.2861,3.215458,3551.7145673417945,11.7207,37.6873,nrf5340dk_1,350.1562,65.9258,350.0,18,78,"{""(no paths)"": 391.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5849,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|none~2|,131.1562,408.7393,366.2861,0.771873,3595.1641807882525,11.864,9.1575,nrf5340dk_3,131.1562,51.9258,350.0,14,32,"{""(no paths)"": 172.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5850,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,661.3516,938.9346,366.2861,6.119579,3544.852165488532,11.698,71.5869,nrf5340dk_2,661.3516,116.4414,350.0,33,153,"{""(no paths)"": 702.7402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5851,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,341.1875,618.7705,366.2861,2.034147,3619.480405225878,11.9443,24.2964,nrf5340dk_1,341.1875,51.9727,350.0,14,32,"{""(no paths)"": 382.5762, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5852,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,651.8516,929.4346,366.2861,5.07389,3597.213777183413,11.8708,60.2312,nrf5340dk_3,651.8516,94.8633,350.0,27,108,"{""(no paths)"": 693.2402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5853,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,401.6406,679.2236,366.2861,4.4102879999999995,3499.8391835716625,11.5495,50.9365,nrf5340dk_2,401.6406,91.8789,350.0,26,123,"{""(no paths)"": 443.0293, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5854,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,657.9922,935.5752,366.2861,5.922308,3535.9233631698758,11.6685,69.1047,nrf5340dk_1,657.9922,98.832,350.0,28,138,"{""(no paths)"": 699.3809, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5855,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,448.0391,725.6221,366.2861,4.261189,3563.66709856947,11.7601,50.112,nrf5340dk_3,448.0391,114.7383,350.0,32,138,"{""(no paths)"": 489.4277, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5856,|none~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,603.0312,880.6143,366.2861,4.52287,3561.6979611080014,11.7536,53.16,nrf5340dk_2,603.0312,86.1602,350.0,24,78,"{""(no paths)"": 644.4199, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5857,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,600.3281,877.9111,366.2861,3.8633480000000002,3644.9822758508444,12.0284,46.4701,nrf5340dk_3,600.3281,69.4258,350.0,19,63,"{""(no paths)"": 641.7168, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
5858,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,491.5312,769.1143,366.2861,4.190022,3527.9478119117957,11.6422,48.7812,nrf5340dk_2,491.5312,119.8164,350.0,34,138,"{""(no paths)"": 532.9199, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
